GRID_ID,Mean_Biomass,SD_Biomass,Mean_SWF,Mean_SHDI,SD_SHDI,Mean_Elev,Mean_Slope,Mean_Aspect,Mean_Temp,Mean_Rs,Mean_P,Mean_Soil_pote,SD_Rs,SD_P,SD_Temp,SD_Soil_pote,SD_Elev,SD_Aspect,SD_Slope,Mean_Bulk_Dens,SD_Bulk_Dens,Mean_Ca_Exg,SD_Ca_Exg,Mean_Clay,SD_Clay,Mean_Sand,SD_Sand,Mean_Silt,SD_Silt
AY-28,473.68,241.82,3.19,1.34,1.13,257.7,7.51,209.74,20.66,277.23,1.33,61.75,0.56,0.08,0.45,4.74,10.29,120.17,6.17,1.153,0.6171,15.432,14.228,28.236,29.733,22.136,22.245,39.754,33.239
AY-29,502.17,269.92,1.01,1.28,1.07,307.98,15.65,224.82,20.24,265.27,3.37,65.17,0.39,0.11,0.27,3.2,33.96,116.13,14.92,1.143,0.6139,15.199,14.669,26.524,28.266,23.981,22.074,39.083,32.268
AY-30,463.43,248,1.67,1.22,1.03,309.41,10.24,237.49,19.3,241.8,4.33,62.89,1.05,0.37,0.25,5.02,22.24,100.23,9.15,1.136,0.6153,15.12,15.439,27.601,29.365,24.733,23.435,37.848,32.642
AY-31,485.09,260.13,3.07,1.43,1.24,310.75,17.55,206.35,21.06,269.12,1.66,63.5,0.59,0.05,0.18,3.49,26.71,116.87,15.44,1.1495,0.6118,15.097,15.171,28.293,30.426,25.703,24.139,36.297,32.754
AY-32,593.2,86.51,0.25,1.35,0.71,405.38,30.5,177.07,0,0,0,0,0.75,0.02,0.06,0,43.2,113.22,19.52,0,0,0,0,0,0,0,0,0,0
AY-33,491.12,217.8,3.62,1.48,1.26,333.63,25.67,215.04,21.06,270.5,1.96,63.84,1.58,0.13,0.18,7.93,49.71,96.53,22.02,1.1517,0.6204,15.665,15.783,27.942,31.119,22.715,23.162,40.187,33.811
AY-34,488.99,261.66,2.4,1.4,1.16,299.4,10.23,229.08,20.68,260.45,2.3,63.43,1.64,0.01,0.03,5.59,16.67,111.89,8.27,1.1461,0.6149,15.97,16.458,28.329,31.147,23.565,23.936,38.951,33.647
AY-35,492.77,177.25,0.43,1.36,1.06,373.17,22.3,256.49,20.64,261.32,1.98,67.74,2.4,0.1,0.11,5.4,60.58,102.95,20.49,1.1428,0.6197,17.18,17.817,28.611,30.637,22.329,22.297,39.48,33.551
AY-9,524.53,264.3,1.07,1.12,0.99,343.94,12.01,137.14,19.36,262.28,1.64,63.55,0.5,0.15,0.13,2.99,21.73,88.5,10.58,1.1164,0.6082,14.59,13.756,26.099,27.256,23.562,21.817,39.431,31.805
AZ-10,503.9,251.88,7.66,1.27,1.12,299.83,7.5,153.95,19.49,256.51,1.31,59.29,1.13,0.14,0.16,2.12,8.35,106.85,6.11,1.1409,0.6098,14.814,13.903,26.748,28.472,24.165,22.924,38.995,32.464
AZ-11,536.53,182.61,1.95,1.12,0.53,330.18,9.12,173.86,19.2,256.75,2.17,67.34,0.21,0.07,0.36,5.36,11.71,110.64,6.26,1.127,0.6065,15.15,14.519,27.522,28.471,22.831,22.245,39.307,32.317
AZ-12,560.12,250.15,3.54,0.95,0.71,293.37,6.65,168.51,18.68,258.14,2.76,70.1,0.93,0.22,0.34,5.09,11.07,84.31,4.29,1.1363,0.6067,15.649,15.034,27.554,28.593,21.549,22.261,41.369,33.403
AZ-13,512.49,263.86,8.42,1.1,0.94,282.21,6.34,195.36,19.31,264.6,1.63,60.11,0.97,0.06,0.09,1.92,4.99,103.4,5.01,1.135,0.6156,15.575,14.501,28.22,29.153,21.443,22.139,40.685,33.383
AZ-14,518.52,248.16,2.39,1.14,1,279.84,5.27,179.12,18.4,260.49,3,62.56,1.03,0.07,0.2,3.31,6.64,116.51,3.57,1.1482,0.6139,15.373,14.631,28.371,29.49,20.961,21.494,40.865,33.512
AZ-15,506.9,270.51,4.3,1.17,1.05,337.26,17.69,151.29,19.03,266.49,1.86,67.33,0.93,0.14,0.15,3.48,41.56,140.51,15.85,1.1324,0.6125,14.826,14.178,27.881,29.092,22.733,21.501,39.017,32.223
AZ-18,537.23,97.64,1.47,1.52,1.16,436.53,27.83,179.87,0,0,0,67.02,2.12,0.16,0.04,2.72,51.02,98.99,17.86,1.1082,0.6187,14.234,13.251,27.574,28.402,23.299,21.741,38.124,31.688
AZ-19,497.47,267.83,3.1,1.53,1.18,306.9,11.14,175.73,16.61,292.2,2.36,66.18,2.49,0.2,0.35,4.51,15.12,91.75,9.09,1.1593,0.6167,14.293,13.79,28.505,30.486,24.028,23.154,37.91,32.881
AZ-20,516.95,254.03,1.77,1.17,1.02,290.24,11.41,169.03,15.66,281.18,3.64,70.94,3.11,0.11,0.19,3.43,10.04,108.51,9.48,1.1435,0.6155,14.633,13.833,27.077,29.104,23.711,23.556,39.523,33.214
AZ-21,548.96,283.06,1.07,1.22,1.05,327.3,13.56,157.13,17.02,285.09,2.69,66.03,5.21,0.09,0.33,4.74,24.41,113.58,11.54,1.1308,0.6132,14.623,13.574,27.081,28.821,24.85,22.962,37.893,32.19
AZ-22,521.59,266.61,3.15,1.3,1.03,317.81,14.7,163.66,17.95,276.75,3.22,63.46,2.24,0.23,0.09,3.85,18.59,100.71,9.12,1.1363,0.6107,15.119,14.572,26.941,29.135,24.438,23.127,38.487,32.463
AZ-23,565.11,307.43,5.38,1.41,1.24,318.87,18.65,126.34,18.53,272.03,2.56,44.82,1.73,0.26,0.28,15.26,30.67,118.31,12.6,1.1512,0.6101,14.642,13.998,27.193,28.925,23.746,22.493,38.798,32.409
AZ-24,526.94,220.91,0.9,1.27,1.1,366.87,15.27,151.74,19.25,276.96,2.34,32.12,0.49,0.06,0.12,1.37,25.75,95.67,9.72,1.1318,0.6109,14.19,13.245,27.437,29.783,23.585,23.252,39.241,33.469
AZ-25,504.66,168.42,0.31,1.44,1.07,316.3,22.54,157.62,0,0,0,32.76,0.97,0.05,0.04,1.69,27.38,99.54,15.31,1.1114,0.6145,14.358,13.712,27.177,29.343,23.112,22.9,39.883,33.417
AZ-26,499.02,254.19,8.31,1.61,1.46,256.72,13.92,163.58,19.26,272.08,2.61,44.35,0.73,0.14,0.16,11.13,32.83,72.59,10.86,1.1388,0.614,14.993,14.295,26.468,28.883,22.554,22.795,41.526,33.885
AZ-27,494.22,250.02,3.3,1.41,1.24,230.32,9.03,192.42,19.51,288.41,2.29,53.77,1.26,0.04,0.44,5.47,13.81,122.68,7.65,1.1542,0.6219,14.518,13.154,28.984,29.821,23.953,23.941,37.387,32.904
AZ-28,500.51,284.15,4.78,1.04,0.89,258.05,9.32,190.12,20.01,267.32,3.07,58.64,1.18,0.09,0.37,5.52,12.67,125.42,6.51,1.1668,0.6184,14.511,13.271,27.656,29.611,22.497,22.08,39.835,33.125
AZ-29,489.87,240.76,1.33,1.19,1.03,318.7,18.2,183.54,22.29,290.88,3.89,65.82,0.66,0.17,0.11,4.02,41.47,147.65,17.24,1.1236,0.6153,15.129,14.71,27.188,29.591,23.812,23.393,39.446,33.065
AZ-30,485.29,76.83,0.18,1.24,0.88,438.32,24.6,196.93,0,0,0,69,0.16,0.19,0.25,2.12,48.17,103.54,20.85,1.0972,0.6207,15.357,14.716,27.718,28.755,23.096,21.68,38.399,31.919
AZ-31,607.64,223.65,2.23,1.33,1.18,366.61,18.95,203.44,0,0,0,66.03,0.9,0.21,0.34,7.34,23.22,100.1,14.98,1.1144,0.622,15.349,14.71,28.129,30.936,25.003,24.191,37.451,32.827
AZ-32,538.85,156.34,0.24,1.37,0.97,374.76,21.67,162.44,0,0,0,70.13,2.35,0.04,0.36,2.09,26.93,120.31,15.77,1.1083,0.6186,14.565,13.81,27.904,31.089,23.911,23.577,38.585,33.716
AZ-33,538.39,74.25,0.31,1.46,0.82,434.12,21.18,190.69,0,0,0,0,3.19,0.12,0.42,0,40.25,99.93,17.47,0,0,0,0,0,0,0,0,0,0
AZ-34,615.46,190.68,0.87,1.19,1,390.65,23.72,178.45,0,0,0,70,2.78,0.03,0.48,2.24,37.32,109.23,17.72,1.1148,0.6283,15.884,15.326,28.624,31.916,23.739,23.906,38.511,33.43
AZ-35,462.08,174.46,1.68,1.4,1.26,410.24,18.72,192.71,19.9,279.48,1.08,60.53,1.05,0.03,0.35,9.67,30.6,125.57,13.25,1.1306,0.623,15.196,15.141,28.35,31.472,23.123,23.56,39.153,33.973
AZ-9,571.68,225.81,3.84,1.09,1.03,332.45,15.53,161.69,0,0,0,62.96,0,0,0,2.26,23.63,74.87,11.94,1.0922,0.6103,14.172,13.521,27.001,28.336,23.868,22.002,38.623,32.065
BA-10,564.81,304.43,4.59,1.26,1.04,296.32,7,166.51,19.22,261.95,1.9,60.75,0.93,0.06,0.19,1.94,10.03,119.3,6.25,1.1445,0.6102,14.57,13.784,26.543,27.992,24.178,22.842,39.151,32.391
BA-11,478.07,239.81,2.25,1.39,1.15,298.72,9.07,194.24,19.24,245.2,2.69,62.92,0.2,0.21,0.13,4.73,11.29,93.04,8.53,1.146,0.6115,14.97,14.032,26.713,28.487,23.093,22.533,40.301,32.772
BA-12,520.71,269.52,3.64,1.19,1.02,299.01,12.25,202.62,19.04,246.04,1.53,59.46,0.52,0.1,0.15,2.57,16.34,98.79,10.63,1.1281,0.6108,15.062,13.729,27.359,29.063,22.381,22.328,40.219,33.071
BA-13,522.89,284.11,6.4,1.15,1.06,279.15,7.16,207.55,18.35,260.15,0.86,59.91,0.74,0.05,0.12,2.36,9.41,110.06,6.89,1.1295,0.6132,15.023,14.073,28.137,29.601,22.3,22.574,39.672,33.116
BA-14,472.36,246.65,2.47,1.13,0.88,300.96,8.84,194.23,18.27,268.07,1.98,61.4,0.57,0.14,0.21,3.21,13.67,125.85,8.49,1.1346,0.6117,15.809,15.269,27.992,29.027,21.22,21.619,40.891,33.417
BA-15,505.72,262.93,2.41,1.38,1.19,361.12,20.06,150.39,18.48,276.33,1.13,65.39,1.81,0.14,0.2,3.9,42.07,130.19,19.76,1.1414,0.6142,14.566,13.767,29.17,29.281,21.599,20.407,38.484,31.92
BA-16,544.79,71.86,0.62,1.12,0.67,393.79,18.25,147.71,0,0,0,65.4,1.67,0.29,0.26,2.2,28.81,94.59,11.89,1.0939,0.6261,14.054,13.214,28.07,28.951,22.333,21.599,39.149,32.247
BA-17,582.34,196.12,1.35,1.08,0.96,370.53,18.82,158.17,17.28,280.91,2.66,63.12,1.08,0.13,0.08,2.27,23.82,116.62,14.12,1.1054,0.621,14.007,13.331,27.984,28.828,23.712,22.094,37.38,31.785
BA-18,549.69,115.48,0.32,1.2,0.97,441.49,34.01,175.87,18.63,279.85,1.96,61.2,3.36,0.16,0.23,1.27,54.99,106.92,20.26,1.0962,0.6227,14.139,13.751,27.622,29.085,23.162,21.69,38.65,31.87
BA-19,514.54,255.62,3.62,1.34,1.07,299.11,11.04,193.56,17.49,292.63,3.03,68.03,1.3,0.2,0.36,5.55,19.25,88.28,8.27,1.1547,0.6155,15.171,14.523,27.798,29.753,24.746,23.509,37.824,32.622
BA-20,544.17,235.65,2.26,1.06,0.91,286.54,12.42,146.76,17.42,294.22,2.66,71.02,0.95,0.16,0.48,3.11,14.1,106.99,9.78,1.1563,0.615,15.402,14.537,26.979,29.425,23.892,23.809,39.755,33.465
BA-21,561.77,285.49,2.31,0.98,0.87,290.29,15.03,143.04,17.68,277.93,3.31,67.86,4.87,0.17,0.26,3.58,18.27,107.56,9.31,1.1403,0.6141,14.425,13.157,26.567,28.089,23.183,21.994,40.068,32.883
BA-22,529.9,252.92,2.15,1.37,0.95,274.49,10.96,165.07,18.06,267.89,2.92,63.87,1.67,0.19,0.19,9.39,17.96,97.55,8.23,1.1423,0.6217,15.229,14.52,27.71,29.197,23.246,23.011,39.069,32.873
BA-23,519.18,253.84,4.39,1.2,1.03,272.53,12.06,161.83,18.52,276.58,2.48,48.97,1.63,0.03,0.24,19.39,17.99,127.74,8.37,1.1592,0.6163,14.886,13.831,27.37,28.882,23.859,23.094,38.625,32.939
BA-24,539.49,285.88,0.48,1.43,0.98,290.56,12.79,150.42,19.1,268.08,3.12,59.87,1.78,0.1,0.12,17.26,14.34,98.78,9.58,1.1499,0.6101,14.028,12.806,25.737,28.103,24.966,23.001,39.133,32.911
BA-25,534.24,259.35,9.68,1.65,1.53,250.4,15.42,182.12,19.07,276,1.83,34.81,1.41,0.1,0.18,7.89,25.45,85.28,12.09,1.1524,0.6118,14.429,13.166,26.085,27.628,23.217,22.521,40.259,33.164
BA-26,495.37,259.25,1.4,1.61,1.24,239.39,9.83,215.94,20.59,224.63,4.67,42.18,2.68,0.1,0.3,13.6,11.92,112.58,7.95,1.1489,0.6199,14.581,13.323,27.099,28.721,23.787,23.691,39.209,32.944
BA-27,447,218.45,1.69,1.15,0.97,255.22,8.99,199.31,20.49,273.2,1.98,59.68,2.13,0.08,0.23,2.94,12.71,125.01,6.49,1.1638,0.6162,14.458,13.417,28.126,29.54,22.866,22.135,38.725,32.845
BA-28,464.98,254.78,4,1.26,1.09,284.65,10.48,186.49,20.42,278.05,1.72,63.92,1.01,0.11,0.44,3.2,13,126.96,9.94,1.1541,0.6134,15.658,16.003,27.628,29.734,24.581,23.432,37.897,32.609
BA-29,506.62,127,0.4,1.33,1.12,398.71,28.6,157.66,0,0,0,69,0.84,0.06,0.3,2.12,54.37,133.86,21.73,1.0924,0.6191,13.893,13.513,27.409,29.343,23.216,22.383,39.182,32.607
BA-31,597.46,56.85,0.01,1.1,0.57,431.54,24.18,177.51,19.02,273.76,1.94,69,2.94,0.07,0.4,0,41.97,93.88,17.81,1.104,0.6267,15.803,15.751,28.853,32.054,22.735,23,39.308,34.027
BA-32,554.87,256.14,0.78,1.44,1.21,379.35,23.1,164.48,18.77,276.75,2.47,69.75,1.59,0.07,0.05,1.3,45.46,128.82,18.42,1.137,0.6141,14.347,13.72,27.172,30.298,23.214,23.015,39.935,33.532
BA-33,733.32,17.12,0.07,1.24,0.45,420.55,21.3,156.89,0,0,0,0,1.85,0.03,0.22,0,25.02,90.05,14.67,0,0,0,0,0,0,0,0,0,0
BA-9,696.28,174.71,1.43,0.8,0.61,293.96,4.22,208.03,0,0,0,61.25,0,0,0,1.25,2.88,77.74,2.57,1.1455,0.6088,15.345,14.683,27.023,29.636,25.721,24.407,38.077,32.477
BB-11,518.48,267.79,4.66,1.29,1.06,338.29,15.95,201.7,19.8,246.04,2.24,42.43,0.44,0.21,0.09,11.45,15.7,118.32,12.34,1.1108,0.6068,14.643,13.729,27.17,27.879,24.778,22.408,37.122,31.162
BB-12,582.93,281.6,9.41,1.42,1.22,349.2,21.98,223.21,19.2,254.05,1.73,51.49,1.43,0.13,0.22,12.65,27.55,98.32,16.35,1.1158,0.6085,14.647,13.646,28.21,28.824,24.832,23.083,36.363,30.913
BB-13,535.18,276.26,5.38,1.28,1.08,307.7,16.85,196.31,18.81,255.7,2.02,61.2,2.38,0.09,0.21,3.31,23.45,114.51,16.05,1.1244,0.6103,15.269,14.229,27.279,28.856,23.23,22.734,39.391,32.575
BB-14,539.63,289.57,5.3,1.2,0.98,299.3,12.55,193.74,18.84,278.18,2.83,59.18,1.24,0.2,0.28,3.25,20.79,109.97,11.67,1.1173,0.6124,16.461,16.569,27.778,29.213,22.66,22.787,39.745,33.002
BB-15,543.26,287.83,4.94,1.13,0.97,319.69,12.29,166.63,17.1,273.31,2.08,61.75,0.93,0.07,0.3,3.08,15.84,123.89,9.9,1.1175,0.6191,16.801,16.106,27.135,28.774,22.839,22.098,40.163,32.872
BB-16,563.29,247.62,1.11,1.08,0.94,373.83,15.79,172.43,18.52,264.62,2.59,63.93,0.89,0.26,0.17,2.12,26.12,110.75,13.69,1.1206,0.625,14.835,13.936,28.051,29.455,23.844,22.866,38.091,32.398
BB-17,549.84,289.27,4.55,1.19,1.08,347.13,11.16,162.85,19.2,286.54,1.27,64.1,1.5,0.08,0.14,4.67,19.2,97.7,9.21,1.1191,0.6199,14.126,13.346,28.245,29.779,24.686,23.296,36.871,31.897
BB-18,582.61,300.01,3.15,1.14,0.98,351.93,14.55,134.62,18.03,284.56,1.33,63.75,1.62,0.03,0.18,1.88,28.67,121.34,13.4,1.1382,0.616,14.068,13.931,28.116,29.28,25.142,23.422,35.959,31.447
BB-19,544.03,71.7,0.66,1.33,0.92,408.15,31.88,168.48,0,0,0,66.7,2.11,0.25,0.03,3.25,45,102.87,20.12,1.0759,0.6236,14.36,14.234,27.351,29.267,23.966,22.919,38.52,32.114
BB-20,524.83,268.65,1.83,1.26,1.02,283.73,9.81,157.65,17.94,237.36,5.52,65.18,2.27,0.11,0.04,5.34,18.87,82.56,7.97,1.1509,0.6178,15.265,14.839,28.714,30.157,23.986,23.356,37.608,32.992
BB-21,555.89,291.25,5.17,1.21,1.09,262.42,7.29,159.92,18.31,287.87,1.99,71.94,3.72,0.15,0.09,3.43,8.3,101.53,5.47,1.1599,0.6248,15.673,14.708,27.58,29.359,23.708,24.316,39.496,33.326
BB-22,539.64,271.98,5.29,1.16,1.04,257.02,9.49,168.01,18.31,259.95,4.2,70.91,1.15,0.12,0.06,2.59,9.7,108.47,6.75,1.1715,0.6275,14.739,14.029,28.43,29.976,24.016,24.532,38.372,33.076
BB-23,552.65,230.83,4.44,1.02,0.71,250.54,8.48,167.21,18.37,276.44,2.54,71.1,1.44,0.08,0.07,3.57,9.38,96.43,6.32,1.1614,0.6288,14.957,14.981,28.458,28.9,23.36,23.842,38.607,32.795
BB-24,523.71,266.22,5.12,1.3,1.18,253.17,12.61,162.14,18.1,271.42,2.5,65.11,0.66,0.11,0.14,4.03,17.46,104.08,9.14,1.1614,0.6169,14.42,13.797,26.986,27.839,22.859,22.817,40.393,32.965
BB-25,528.65,261.89,12.63,1.45,1.26,245.37,11.5,168.07,19.09,278.07,2.2,66.57,0.91,0.02,0.3,3.15,12.4,97.81,8.75,1.1603,0.6173,14.434,12.875,26.706,27.718,23.682,22.809,39.309,32.226
BB-26,477.36,212.9,7.67,1.63,1.35,223.7,7.21,169.15,19.86,264.47,2.45,58.85,1.38,0.04,0.42,14.37,6.94,112.47,6.76,1.1572,0.6202,14.985,13.356,26.538,28.101,25.258,25.001,38.623,32.856
BB-27,545.48,259.63,1.83,1.54,1.14,259.43,11.52,174.53,23.23,303.47,3.43,60.96,1.5,0.04,0.37,3.26,11.72,113.8,9.57,1.1403,0.6233,14.536,13.736,27.954,29.853,24.427,23.714,37.934,32.75
BB-28,486.37,227.42,2.73,1.16,0.97,268.92,9.25,192.43,19.23,257.95,4.19,60.47,1.09,0.08,0.36,3.33,11.46,123.52,6.83,1.1476,0.6139,16.589,16.604,27.48,29.642,24.576,24.028,38.506,33.235
BB-29,516,157.25,2.04,1.35,1.19,372.03,31.47,179.05,18.96,262.01,3.26,67.47,3.12,0.15,0.73,2.87,50.01,130.64,21.39,1.1082,0.6163,15.106,14.602,27.961,30.28,23.443,23.153,38.848,32.902
BB-32,525.59,253.99,1.22,1.41,1.12,362.81,27.5,139.75,17.94,269.73,2.95,66.06,1.87,0.02,0.12,4.87,39.03,92.68,20.59,1.1244,0.6229,15.234,14.722,28.2,31.484,23.036,23.628,39.567,33.979
BB-33,692.75,264.52,0.32,1.43,1.14,414.45,24.37,176.42,0,0,0,64,3.52,0.05,0.3,1.41,36.78,118.52,19.28,1.1239,0.6161,13.849,12.903,26.24,28.973,23.605,22.726,40.413,33.498
BC-10,583.66,292.36,3.71,0.93,0.84,324.41,6.55,150.94,18.12,245.94,2.77,48.83,0.32,0.01,0.26,11.47,8.13,118.68,3.91,1.1267,0.6022,14.878,14.602,26.153,27.058,26.119,22.504,37.117,30.986
BC-11,523.47,253.46,1.03,0.94,0.84,365.59,16.47,155.27,18.58,253.21,3.53,38.34,1.99,0.12,0.15,5.8,29.63,120.17,12.41,1.0987,0.6127,14.808,13.686,27.713,28.184,24.921,22.457,36.352,30.975
BC-12,509.08,268.01,6.77,1.25,1.04,316.47,14.89,190.05,18.17,275.65,1.59,38.86,0.14,0.1,0.27,7.72,22.96,92.65,12.87,1.1221,0.6067,15.653,14.87,27.678,28.731,23.622,22.501,38.717,32.424
BC-13,530.86,277.9,5.69,1.17,0.96,312.44,12.46,170.15,19.06,255.08,1.28,55.03,1.5,0.12,0.26,7.77,21.48,113.52,12.55,1.1255,0.6104,17.128,16.498,26.537,28.483,25.064,23.896,38.656,32.716
BC-14,484.18,260.11,6.58,1.13,0.94,315.93,12.88,197.1,19.57,269.56,1.8,59.03,0.53,0.03,0.21,3.43,13.84,118.45,11.33,1.1105,0.6146,16.992,16.232,26.957,29.191,24.903,23.681,38.402,32.471
BC-15,519.4,267.74,1.76,1.39,0.96,341.44,12.81,190.96,19.29,251.89,0.88,62.85,0.71,0.15,0.27,3.17,18.14,114.35,10.67,1.1234,0.6209,15.956,15.184,27.664,28.906,24.147,22.697,37.916,31.822
BC-16,553.41,294.99,2.43,1.44,1.01,346.93,12.56,142.82,20,280.89,1.83,69.04,0.33,0.1,0.28,4.29,12.53,107.29,10.78,1.129,0.6231,14.872,14.847,27.992,29.66,25.135,23.671,36.653,31.748
BC-17,547.45,257.17,5.84,0.99,0.84,330.42,10.34,155.97,18.84,279.25,1.35,68.42,1.36,0.03,0.23,5.52,12,100.4,9.69,1.1513,0.6277,15.413,16.003,29.038,30.597,26.467,25.03,34.641,32.162
BC-18,564.76,288.33,2.28,1.31,1.1,340.66,14.75,147.81,18.3,259.21,1.34,66.65,2.51,0.16,0.13,3.91,22.41,112.53,12.39,1.1233,0.6253,14.801,15.45,27.422,30.151,27.645,25.925,35.536,32.383
BC-19,526.11,235.3,1.15,1.4,1.12,341.89,22.82,177.72,17.95,279.99,1.71,66,0.81,0.1,0.1,5.16,29.79,98.6,15.68,1.1169,0.6163,14.54,14.156,28.357,30.147,26.066,24.424,35.495,32.13
BC-20,509.53,239.1,1.27,1.21,1.03,266.59,9.14,204.72,17.85,273.3,2.04,64.76,1.3,0.13,0.06,3.05,15.55,86.19,11.6,1.1535,0.6158,14.995,14.475,28.342,30.185,24.24,23.58,37.762,33.161
BC-21,513.43,263.61,4.24,1.31,1.13,266.88,9.71,225.57,17.56,277.25,2.26,64.78,3.56,0.07,0.11,5.55,15.82,107.31,8.57,1.1542,0.6168,16.002,15.795,27.703,30.011,23.442,23.491,39.348,33.556
BC-22,514.44,266.69,2.63,1.11,0.92,266.11,9.15,209.38,18.15,278.14,2.43,65.66,0.96,0.13,0.08,6.69,12.44,97.68,6.59,1.1577,0.6142,14.878,14.338,28.188,29.683,24.574,23.498,37.192,32.892
BC-23,505.26,260.49,3,1.14,0.99,252.65,8.4,205.77,19.42,291.6,2.09,65.1,0.74,0.08,0.12,6.36,8.06,107.38,7.38,1.1628,0.6208,14.336,14.019,28.467,29.078,24.025,23.402,37.394,32.827
BC-24,510.38,256.93,3.23,1.31,0.96,257.7,10.58,211.67,18.6,253.07,4.99,60.33,0.51,0.02,0.09,4.14,13.29,99.56,8.22,1.1615,0.6162,14.092,13.127,27.368,28.136,23.028,22.278,39,32.62
BC-25,473.97,248.14,5.26,1.53,1.3,237.86,8.61,196.93,19.62,267.05,2.95,59.72,0.73,0.01,0.18,3,10.83,85.26,7.39,1.1507,0.6138,14.27,12.945,28.5,28.61,21.433,21.202,39.44,32.757
BC-26,524.78,262.69,7.02,1.52,1.35,219.01,4.25,192.87,19.63,274.93,2.03,68.64,2.75,0.08,0.31,1.53,1.85,104.11,4.43,1.1688,0.6194,14.82,13.225,26.965,28.758,25.1,25.192,38.837,32.843
BC-27,482.33,238.29,8.21,1.39,1.27,239.7,7.89,161.57,20.72,271.79,2.17,61.09,2.65,0.05,0.32,3.47,11.86,127.44,5.58,1.1587,0.6186,15.492,14.432,29.257,30.219,24.415,23.503,36.2,32.909
BC-28,501.48,238.95,3.97,1.35,1.05,276.04,9.11,143.78,18.72,268.49,2.89,60.88,1.44,0.08,0.25,2.16,19.73,135.91,9.05,1.1476,0.6117,15.923,15.301,27.733,30.166,24.591,24.276,38.396,33.263
BC-29,736.21,37.14,0.38,1.26,0.56,378.36,38.85,199.4,0,0,0,0,0.67,0.06,0.16,0,38.35,127.21,25.43,1.1052,0.6133,14.15,13.438,26.139,29.064,22.65,22.372,41.377,33.57
BC-30,475.11,114.52,0.4,1.36,1.14,425.05,28.06,178.86,0,0,0,52.08,0.84,0.13,0.1,9.39,34.12,106.23,20.06,1.1173,0.6195,14.143,13.343,25.795,28.463,22.908,21.397,40.941,33.009
BC-31,624.8,303.31,1.32,1.43,1.23,373,25.15,143.51,0,0,0,60.32,2.27,0.04,0.09,6.14,34.88,88.28,17.68,1.1367,0.6177,14.741,13.996,27.372,30.181,22.043,21.848,40.732,33.524
BC-32,569.8,248.29,2.35,1.43,1.33,351.95,24.32,171.99,21.79,280.49,2,61.6,3.02,0.03,0.31,3.56,37.11,123.72,19.79,1.1443,0.6108,13.903,13.156,27.487,30.357,22.196,22.569,41.112,34.171
BC-33,578.74,82.18,0.15,1.34,0.92,407.64,16.14,159.54,0,0,0,0,1.56,0.07,0.15,0,16.58,105.76,11.19,0,0,0,0,0,0,0,0,0,0
BC-34,633.64,96.68,0.55,1.18,0.59,363.47,21.06,185.12,0,0,0,0,3.35,0.06,0.03,0,26.79,91.52,14.23,0,0,0,0,0,0,0,0,0,0
BD-12,483.61,251.42,3.65,1.13,0.97,325.9,11.81,225.54,0,0,0,39.51,0.47,0.12,0.33,7.87,18.88,107.42,10.15,1.1217,0.6042,15.006,14.027,27.815,28.5,25.556,22.849,36.204,31.094
BD-13,525.89,292.01,4.25,1.29,1.11,321.44,13.63,214.22,18.68,276.01,1.73,38.8,0.73,0.02,0.25,5.99,20,94.58,12.13,1.1108,0.6035,16.124,15.685,27.651,28.839,25.125,23.566,37.231,31.882
BD-14,503.09,261.9,1.96,1.11,0.97,326.26,12.1,228.5,18.71,265.42,2.45,44.71,0.84,0.04,0.13,11.28,27.22,121.88,11.49,1.0913,0.6128,16.961,16.936,28.386,29.798,24.602,23.894,37.252,32.662
BD-15,515.34,236.76,2.39,1.33,1.24,370.99,15.8,200.12,17.97,275.18,0.77,66.93,0.68,0.1,0.12,6.27,22.27,103.48,14.44,1.1219,0.6158,15.276,14.555,28.948,29.863,24.64,23.347,35.717,31.03
BD-16,536.38,278.15,2.76,1.43,1.28,345.7,11.87,183.23,19.64,287.48,2.09,69.66,1.14,0.09,0.26,4.6,15.62,97.95,11.77,1.1593,0.6181,15.838,15.688,28.264,29.686,25.12,23.488,36.498,31.382
BD-17,521.66,253.78,3.75,1.18,1.08,349.16,15.48,202.8,19.5,237.82,1.67,71.06,1.19,0.03,0.12,2.54,26.16,102.96,11.97,1.1378,0.6249,15.634,16.063,27.696,29.636,26.137,24.84,36.497,31.977
BD-18,585.13,256.49,3.33,1.46,1.29,348.13,17.83,188.33,19.38,290.19,0.66,72,2,0.08,0.25,2.29,32.02,100.5,16.17,1.1142,0.6225,14.687,15.455,28.816,30.047,25.851,24.698,35.36,31.815
BD-19,557.69,282.18,5.05,1.43,1.25,326.29,18.03,190.14,18.93,287.33,1.41,55.88,2.48,0.09,0.34,16.33,21.93,100.38,13.77,1.1472,0.6204,14.758,15.004,28.165,30.114,27.361,24.941,34.989,32.105
BD-20,531.04,254.51,2.84,1.25,1.08,332.95,19.06,173.95,18.39,293.37,1.1,48.85,0.61,0.13,0.32,15.09,25.46,123.9,13.59,1.1242,0.6177,15.132,14.969,27.806,30.124,26.847,24.413,35.839,32.465
BD-21,552.76,256.02,2.86,1.54,1.3,327.61,22.18,223.16,0,0,0,61.91,2.2,0.16,0.19,9.46,44.34,109.84,20.04,1.1365,0.6106,15.206,14.476,27.862,29.999,23.442,22.999,38.66,33.391
